Date,Company,return1,10dayrollingstddev,return30,ratio_pe,ratio_pcf,ratio_de,ratio_roe,ratio_roa,industry,retlag1,retlag2,retlag3,retlag4,retlag5,retlag6,retlag7,retlag8,retlag9,retlag10,pcflag1,pcflag2
2023/03/21,LLY,-0.000332246,0.018442205,0.00816078,47.77489177,-0.000000189,-8.458635455,0.131684885,0.377409964,Health Care,0.021990799,0.005370675,-0.006688135,0.023479078,-0.008025682,0.000256279,-0.011504917,-0.0000468,-0.012369478,-0.041041831,-0.000000156,-2.66E-08
2023/03/21,LMT,-0.012343079,0.020714941,-0.001829153,21.83808648,-0.000000449,-14.70860927,0.611403929,0.39769425,Industrials,0.013968776,0.006728134,0.000279936,0.010972418,-0.023850637,0.015529825,0.014089187,0.012675933,-0.037299558,-0.031199743,2.17E-07,-4.65E-08
2023/03/21,LOW,-0.026525738,0.020723699,-0.075017626,19.29313725,9.15E-07,154.744186,0.190077764,0.473789758,Consumer Discretionary,-0.002928673,-0.013265306,-0.045845874,-0.028043661,0.00985945,0.019536532,0.012504113,-0.007983549,0.00909362,-0.022127157,2.30E-08,7.60E-06
2023/03/21,LRCX,-0.002089246,0.022339057,0.02360489,15.41190765,-0.000000565,-5.530958577,1.434546888,0.438072369,Information Technology,0.036431574,0.006607073,-0.033807977,0.019573633,-0.015333406,0.006099639,0.003666361,0.02330276,-0.008840864,-0.02645711,2.13E-07,-0.000000468
2023/03/21,MA,-0.009983924,0.016012403,-0.018165204,34.55847953,-0.000000502,-53.73362277,0.145259174,1.0094629,Financials,0.005693715,0.01993901,-0.006289968,0.017725612,-0.007625334,0.009304871,0.004655605,0.02645475,-0.024950866,-0.011977716,-0.00000179,-7.43E-08
2023/03/21,MCD,-0.008659931,0.01935429,0.000814845,32.20619785,-0.000000127,-16.89093818,0.125505425,2.382755229,Consumer Discretionary,0.017175573,0.001639171,0.001825575,0.007984471,-0.012051916,0.045821401,0.02793968,0.018736912,-0.012324692,-0.013242563,1.13E-07,-3.09E-08
2023/03/21,MDT,-0.015880832,0.021225167,-0.042099057,21.66133333,6.77E-07,316.132814,1.854137691,0.249447071,Health Care,-0.008029485,0.014046708,-0.002800934,0.004369197,0.00182961,0.005241319,0.022076144,0.002799399,-0.05612425,-0.013414534,3.58E-08,3.39E-06
2023/03/21,META,-0.011624456,0.013455907,0.169366034,23.42526072,-0.000000159,-29.89435593,1.12365257,0.486053502,Communication,0.002163012,0.017705736,-0.023756117,0.005933118,-0.015936459,0.003754458,0.00018731,0.002765127,-0.005349794,-0.023121071,-0.000000345,-6.28E-08
2023/03/21,MMC,-0.015646428,0.033052744,-0.03616919,26.25531915,2.20E-07,15.78983516,0.109458486,1.240648381,Financials,0.036386139,0.01539215,-0.017225929,0.02651557,-0.003782557,0.002621404,0.038846685,-0.048702474,-0.057893426,-0.006108735,-9.22E-08,-2.76E-08
2023/03/21,MRK,-0.010801592,0.027110298,-0.036340394,18.41884817,2.29E-08,8.236200103,0.698309414,0.460332568,Health Care,0.023692979,0.020173122,-0.025397374,-0.020149564,-0.01047288,0.001364966,0.066333374,0.001477323,-0.002363353,-0.015215657,-0.00000169,-1.67E-09
2023/03/21,MS,-0.013632267,0.023216763,-0.108029344,14.24719101,2.21E-07,581.7587065,-7.882279118,-0.010881649,Financials,0.011583012,0.02301129,-0.003930481,0.020393461,-0.003319221,-0.00761035,-0.011150184,-0.058143376,0.013643217,-0.006764241,1.85E-08,-0.0000244
2023/03/21,MSFT,-0.005442326,0.015842268,0.060916066,28.22474227,-0.0000018,-327.5065789,0.894690764,0.491401664,Information Technology,0.007129715,0.01592995,-0.015916446,0.01571191,0.004880694,-0.024992079,0.017827128,-0.014581988,-0.004510854,-0.016669357,-1.04E-08,-6.51E-08
2023/03/21,MU,-0.007845813,0.023307817,-0.006439587,7.507042254,1.15E-07,11.80392157,1.467944754,0.445434094,Information Technology,0.026711714,0.009028411,-0.002797863,0.023772287,-0.032860344,0.000840008,0.026506545,0.024096386,-0.015026935,-0.031822759,7.74E-07,-0.00000025
2023/03/21,NEE,-0.016321656,0.02303296,-0.009333509,35.88571429,3.55E-08,17.85220596,-1.413941617,0.692301031,Utilities,0.002364998,0.015515281,-0.014138119,0.01415895,0.01129698,-0.019562654,0.042758902,0.040638245,-0.017475809,-0.014378469,-0.000000293,-1.05E-09
2023/03/21,NFLX,-0.038882893,0.03096895,-0.121192091,30.27623762,-0.000000346,-42.88829159,0.23709197,0.607872165,Communication,-0.00367557,0.018590078,-0.001608579,0.004530306,-0.049747522,-0.001591835,0.02595296,-0.074472487,-0.030998209,-0.016026184,-2.69E-08,-9.95E-08
2023/03/21,NKE,-0.048642624,0.024023788,0.006167895,32.79634465,-9.55E-08,-7.163498099,2.628627274,0.235742388,Consumer Discretionary,-0.007234893,0.011651469,-0.01750166,0.019310046,0.018694032,-0.015456207,0.039840132,-0.010175763,-0.005121901,0.052655783,-4.72E-08,1.33E-07
2023/03/21,NOW,-0.026826202,0.01682814,0.014692148,276.6832298,-0.00000173,-147.6106524,1.828169014,0.053351368,Information Technology,0.008341123,-0.005318206,0.00664264,0.00499145,0.008048812,0.025500286,0.019226041,-0.032358871,-0.005233319,-0.015586035,7.40E-06,-6.97E-08
2023/03/21,NVDA,0.010305344,0.024907913,0.224871435,14.88636364,1.87E-08,7.829163688,3.908617424,0.183071122,Information Technology,-0.002864364,0.008214104,-0.021723782,0.021646787,0.012576687,0.018735363,0.008768853,-0.009396314,-0.060485976,-0.021024828,-0.000000462,-0.000000237
2023/03/21,ORCL,0.003653802,0.015846156,0.003437214,35.17269076,-1.05E-08,0,-2.537119613,-0.15104034,Information Technology,-0.00623053,0.000298963,-0.008016711,-0.01295197,0.027420076,0.012460592,0.019272257,0.005664118,-0.015925789,-0.020613244,-7.51E-08,-0.000000112
2023/03/21,PANW,-0.018509949,0.028231044,0.148924858,-71.76752768,7.95E-07,15.02574581,10.01800847,-0.02943148,Information Technology,0.016253489,0.008708643,-0.029025359,0.011583012,0.058991037,0.01391231,0.014915966,-0.033966609,-0.026731849,-0.011972966,-3.12E-08,-0.000000029
2023/03/21,PEP,-0.008426493,0.01562469,0.009813932,27.59844961,-0.000000293,-63.84349259,-0.455698402,0.534472352,Consumer Staples,0.000671716,0.019856591,-0.005338757,-0.009881847,0.020226316,0.004244205,0.032702444,0.00182536,-0.011740151,-0.013754666,3.43E-06,2.37E-07
2023/03/21,PFE,-0.015986227,0.02370005,-0.059014117,7.273703041,-2.68E-08,-25.04022289,0.262633534,0.677520045,Health Care,0.004921563,0.012352309,-0.015032917,-0.005805944,0.011957796,-0.01027668,0.059454627,0.013454209,-0.023341171,-0.014759859,-6.24E-08,4.82E-05
2023/03/21,PG,-0.000624653,0.016446403,0.029069352,24.01333333,-4.69E-08,-12.3409036,-0.641553921,0.822657368,Consumer Staples,0.006910366,0.005901268,-0.006013197,-0.005453962,0.036715057,-0.025013727,0.004316867,-0.003088962,-0.006116208,0.017705928,-2.75E-08,-4.04E-08
2023/03/21,PGR,-0.025244242,0.036833072,-0.009115319,117.8403361,7.46E-06,2017.869025,-0.723882456,-0.2908959,Financials,0.059882374,0.022183222,-0.000275926,-0.006954282,0.077163247,-0.043757237,0.010574018,-0.006012401,0.006966434,-0.029015768,-1.62E-09,3.76E-07
2023/03/21,PLD,-0.035822913,0.011568276,-0.055537823,27.65420561,-0.000000461,-92.96117008,2.388077765,0.275662007,Real Estate,-0.003274848,0.017320824,-0.016198776,-0.020397859,-0.001404853,-0.009388039,-0.003369346,0.005783851,-0.017807036,-0.010904842,-0.0000245,8.10E-08
2023/03/21,PM,-0.034796238,0.018803587,-0.06010607,16.44329897,-7.46E-08,-29.56815095,-0.630164952,0.624190835,Consumer Staples,0.020951015,0.019634625,0.005740842,-0.011545153,0.013493476,-0.009547999,-0.006477049,0.002669447,-0.04215265,-0.01124477,-6.41E-08,-0.000000732
2023/03/21,QCOM,-0.014781906,0.02647842,-0.030692139,10.74652778,-3.17E-08,-3.467469262,0.55851198,0.765296275,Information Technology,0.0046599,0.00471995,-0.039185751,0.013728099,0.03991684,-0.00703788,0.006754072,-0.01036657,-0.005868056,-0.05413643,-0.000000252,-5.23E-10
2023/03/21,REGN,-0.011135095,0.020723283,0.01471806,18.75487534,3.43E-06,171.4231255,0.660175473,1.215186313,Health Care,0.002704164,0.015889244,0.008244739,-0.004179392,0.057737321,0.005335808,0.021016949,0.009657691,0.002333057,-0.023076327,-1.06E-09,-7.69E-09
2023/03/21,RTX,-0.013365983,0.02480241,-0.034479362,27.84375,-6.27E-08,-20.03137004,-0.095321654,-0.822841436,Industrials,0.012732095,-0.001684122,-0.01177868,-0.011955514,0.016773163,-0.05443038,0.042048886,-0.006635349,-0.005627774,-0.009660227,-0.000000101,4.42E-09
2023/03/21,SBUX,-0.014123732,0.021598013,-0.061251167,35.27719298,-2.76E-08,-4.087894867,2.379738241,-0.12771013,Consumer Discretionary,0.011133916,-0.017666899,0.015483871,-0.001872507,0.005756836,-0.037266806,0.013220409,-0.022307692,0.029500756,-0.025302902,1.32E-07,-1.42E-08
2023/03/21,SCHW,-0.053976795,0.019390312,-0.259586653,16.89488636,-1.72E-09,-1.095844291,2.383001185,0.027841465,Financials,-0.006455601,0.003496021,0.012320062,0.012836439,0.025124868,-0.034070409,0.01291664,0.000125786,-0.029586238,0.013790235,-7.18E-08,-0.000000283
2023/03/21,SNPS,-0.008040389,0.027672917,0.056171533,58.13043478,-0.0000244,-2476.397785,0.204958874,0.385717117,Information Technology,0.078199181,0.010751598,0.008865065,-0.020377712,0.016848017,-0.006504244,0.010622269,0.007142072,-0.016712604,-0.007612096,-0.000000236,4.73E-07
2023/03/21,SPGI,-0.017213115,0.018107466,-0.053293795,33.32682927,-6.55E-08,-2.09965504,-0.067152104,0.872419269,Financials,-0.004186202,0.017396032,0.0102,-0.018044379,0.008294552,0.017290249,0.018553184,-0.037110508,0.002446443,-0.010390773,-0.000000113,-0.000000898
2023/03/21,SYK,-0.020782396,0.025039356,0.056847545,44.64205457,-0.000000253,-34.48721607,1.398099261,0.27649635,Health Care,0.029126214,-0.007415254,0.013235048,-0.010895642,0.0068793,-0.060378848,0.008207343,0.000733471,0.02539512,-0.00632347,-2.83E-08,9.14E-07
2023/03/21,T,-0.008090615,0.012131616,-0.046296296,-16.40707965,-1.06E-09,-7.601837585,0.233944265,-2.977886284,Communication,0.006583361,0.01075963,0.006510627,0.003565282,0.00680743,0.007760624,-0.000806188,-0.001189676,-0.028958702,-0.012784447,2.40E-07,-0.000000366
2023/03/21,TJX,-0.01610791,0.012837836,-0.043467368,25.45333333,-0.000000102,-50.58125023,0.463977567,0.372190109,Consumer Discretionary,-0.000790764,0.026141827,0.012428478,-0.008641005,0.017849174,0.000109355,0.015723828,0.001036269,-0.004204507,-0.013944899,4.74E-05,2.21E-08
2023/03/21,TMO,-0.004275193,0.015610763,-0.005360014,31.36338028,1.33E-07,8.190681004,-0.839885382,-0.38788137,Health Care,0.017984631,0.011944091,0.011745514,-0.026192994,0.006674031,0.000203874,0.024727436,-0.009919177,-0.012661887,-0.005102041,-3.94E-08,-4.09E-08
2023/03/21,TMUS,-0.008363863,0.018778066,-0.031335788,69.88888889,-7.13E-08,-35.46574667,0.12259175,-2.427852262,Communication,0.017419207,0.004163464,-0.010527392,-0.010532014,0.02379936,-0.043294352,0.003270029,-0.00267441,-0.005775604,-0.017732605,3.77E-07,4.25E-08
2023/03/21,TSLA,-0.03254378,0.022965664,-0.051509769,49.14925373,-0.000000255,-1.326030928,1.040421793,0.333748809,Consumer Discretionary,0.012410102,0.004700112,0.021454371,-0.039696237,0.015054002,-0.029742825,0.0282566,0.013481646,-0.000735526,-0.021078582,8.05E-08,-0.000000638
2023/03/21,TXN,-0.01171459,0.011758117,0.017624914,18.76025237,-0.000000113,-5.528146743,1.088362919,0.723200913,Information Technology,0.008282127,0.020075233,0.002979886,-0.000423875,0.00975202,-0.011190525,0.021045292,0.009564013,-0.012007033,-0.006280015,-0.000000749,-0.000000994
2023/03/21,UBER,-0.040779063,0.0218458,-0.054932413,-7.081896552,-2.91E-08,-8.298758865,-0.056791625,-0.753904107,Industrials,0.026680896,0.03125,-0.012531582,-0.007246377,0.012179756,-0.002784919,-0.00331565,-0.017957351,-0.023374398,-0.038581856,-4.99E-10,5.24E-09
2023/03/21,UNH,-0.009539679,0.011032853,-0.038029975,22.36143456,2.41E-07,19.06328526,-0.709266749,0.41168976,Health Care,-0.00340643,0.007163477,0.005757687,-0.027160211,0.003294486,-0.004579354,-0.000673226,-0.007319529,-0.02068051,-0.005439495,-7.84E-09,3.21E-06
2023/03/21,UNP,-0.020154057,0.033273724,-0.05977479,16.86298932,4.74E-05,8331.5,-0.133127971,2.980298814,Industrials,0.044802343,0.010330291,0.020126783,-0.030030688,0.024000875,-0.073095501,-0.007405638,0.010133423,0.001528877,-0.022675338,4.48E-09,2.49E-07
2023/03/21,UPS,-0.006692007,0.021694982,0.019540418,14.086727,-4.01E-08,-4.177090049,-0.067379677,-2.72349368,Industrials,-0.009103466,-0.029345372,0.014183491,-0.016917379,0.021606196,-0.015465614,0.039332096,-0.019646308,-0.016410256,-0.006599327,-1.45E-08,1.32E-08
2023/03/21,V,-0.008605542,0.026628491,-0.007201646,35.69429184,3.84E-07,65.63311016,0.575892533,0.537630886,Financials,-0.019774191,-0.00908997,0.01850286,-0.026373397,0.003185956,-0.001504325,0.042752069,0.030061583,-0.011998459,-0.04493409,-0.000000288,3.07E-08
2023/03/21,VRTX,-0.01582634,0.017284621,0.030647688,23.33538936,8.15E-08,10.22008612,2.435970655,0.325460151,Health Care,-0.014949659,-0.0075409,-0.002516175,-0.018146704,0.001613399,0.024403183,0.032926508,0.00384858,-0.010262545,-0.016602703,4.80E-07,-2.36E-10
2023/03/21,VZ,-0.011393747,0.021096145,-0.061660865,7.458498024,-0.000000755,-758.7187535,0.154636601,-2.103491008,Communication,-0.016885335,-0.01861847,0.01075843,-0.005794702,0.029862459,-0.030917275,0.005618712,0.004525577,0.000836431,-0.041322684,-0.000000926,-0.000000334
2023/03/21,WFC,-0.033264033,0.023871859,-0.189724152,12.13880126,-5.13E-10,-2.329332783,-5.669445103,-0.017054538,Financials,-0.033429533,0.029679664,0.01835245,-0.020850622,0.012781955,0.008404244,0.02567619,-0.003801011,-0.023318872,-0.030603805,9.55E-07,-0.000000046
2023/03/21,WMT,-0.006408887,0.023184058,-0.04097521,10.91142191,-7.81E-09,-6.480894377,-0.809819855,0.270015201,Consumer Staples,-0.009501062,0.02362972,-0.027682884,-0.000430981,0.026331931,-0.02513344,0.038923305,-0.006914235,-0.014782815,-0.018307153,-0.000000371,3.70E-08
2023/03/21,XOM,-0.02288864,0.015874127,-0.038102085,8.07239819,4.68E-09,1.659272085,-0.092454221,-3.166933239,Energy,-0.022191655,-0.010719279,-0.003615819,-0.013080619,0.032083883,-0.010990774,0.003678315,0.004007175,-0.01205036,-0.02102134,2.26E-08,5.53E-10
2023/03/22,AAPL,0.006969524,0.017189345,0.034611603,25.66341463,-1.44E-08,-3.46383653,-0.155538066,0.882072302,Information Technology,-0.012790698,0.036663727,0.024650016,0.001396648,0.024621212,0.014280614,0.022727951,0.016423358,-0.010168113,-0.007567443,-4.01E-08,-9.56E-08
2023/03/22,ABBV,0.010607145,0.012412004,0.015597118,23.10827068,-0.000000282,-115.8311927,-0.059336535,0.636510558,Health Care,0.017200042,-0.000341847,0.01493576,-0.012638538,0.002510986,-0.004849375,0.007950938,0.007743301,-0.016858083,-0.016450648,4.17E-08,5.91E-07
2023/03/22,ABT,0.001858352,0.020447776,-0.092561364,24.58375635,4.72E-07,81.8195122,1.164195169,0.331509673,Health Care,-0.013393432,0.03027027,0.01280386,-0.014343791,0.046815122,-0.004675281,0.00322628,-0.012340967,-0.003223891,-0.007341183,-0.000000647,5.24E-07
2023/03/22,ACN,0.072610258,0.020088134,-0.085832882,23.299908,-0.00000091,-136.2930279,0.436350595,0.433447638,Information Technology,-0.030627176,0.028886196,0.01110186,-0.025587551,0.009289215,0.002793659,-0.003644647,-0.01820039,-0.031318553,-0.011825264,-0.000000978,-9.01E-09
2023/03/22,ADBE,0.020154267,0.023995509,0.013619168,35.70681145,9.23E-07,9.257653061,0.142341751,0.677856825,Information Technology,-0.018984196,0.000204792,0.018751986,-0.011560081,-0.004306004,-0.047244094,0.035597484,-0.02287618,-0.020051195,-0.030065569,5.33E-09,7.28E-08
2023/03/22,ADI,0.015218906,0.025139191,-0.03165378,35.27599244,-0.000000368,-74.76652701,0.761075121,0.663974344,Information Technology,-0.012018087,0.052580567,0.004599117,-0.011376734,0.005422071,-0.022980318,0.023527023,0.021440927,-0.032232071,-0.007919799,3.30E-06,-0.000000462
2023/03/22,ADP,0.00168808,0.0180999,-0.067491637,30.29261364,2.21E-08,3.93534489,-0.095074302,0.067900863,Industrials,-0.009265075,0.022227262,0.002163917,-0.025733058,0.011518494,0.006663335,0.010719173,-0.018751138,0.006994903,-0.032838284,2.52E-07,1.19E-07
2023/03/22,AMAT,0.032979976,0.025847823,0.02962578,15.86915888,-3.96E-08,-12.64109886,1.097329224,0.489042386,Information Technology,-0.010999028,0.02092506,0.014943216,-0.018266826,0.062302006,-0.033611728,-0.001538856,0.003835091,0.001338766,-0.001945786,1.38E-08,-4.24E-08
2023/03/22,AMD,0.027669604,0.032684524,0.243057325,114.8,4.24E-08,16.49388595,6.84335443,0.084160064,Information Technology,-0.04171959,0.024790337,0.014703952,-0.031809643,0.029114983,0.007337879,0.072526258,0.002561825,-0.001773948,-0.015092402,3.13E-08,1.24E-08
2023/03/22,AMGN,0.014227908,0.019743209,-0.044485095,18.86945813,-0.000000638,-108.1805556,0.679385323,0.431172812,Health Care,-0.033228402,0.013631367,0.023346304,0.013752845,0.026987787,-0.011610667,0.012881618,-0.005362158,0.004539796,-0.021463415,-2.42E-10,-0.000000121
2023/03/22,AMT,-0.00260254,0.04259356,-0.086274137,50.1618799,-0.000000948,-192.0128332,-0.255183817,5.073390087,Real Estate,-0.020886506,0.015371946,0.007573263,-0.036656193,-0.00207321,0.008941726,0.011727986,-0.000361376,-0.009925384,-0.127690289,-0.000000347,7.13E-08
2023/03/22,AMZN,0.000101317,0.022289666,0.015432099,-365.5555556,5.23E-09,3.738512905,-0.702318746,0.083438358,Consumer Discretionary,-0.015765766,0.036917637,0.010944206,0.005789419,0.019413691,-0.014028908,0.022502557,0,-0.03561418,-0.01924015,-4.69E-08,-2.49E-08
2023/03/22,ANET,0.020052993,0.025418747,0.201331115,37.6553288,3.26E-06,744.8935296,2.787767843,0.275117155,Information Technology,-0.033379374,0.003188293,0.008247512,-0.0237919,0.052901623,-0.013434613,0.027055766,0.010229571,-0.006164107,-0.014606941,3.79E-08,1.85E-07
2023/03/22,AVGO,0.013155809,0.015759943,0.059267965,2.299198251,2.49E-07,149.9444177,0.805061511,0.768752702,Information Technology,-0.030175283,0.01851552,0.021292538,-0.008099439,-0.002151249,0.001654757,0.006864564,0.001023101,-0.017317864,0.010391958,5.63E-10,-0.0000534
2023/03/22,AXP,6.14E-05,0.014455599,-0.082064298,16.50608519,1.37E-08,3.58177688,11.75515869,0.009205623,Financials,-0.022096746,-0.005300353,-0.004097907,-0.012259775,0.022240353,0.007063961,0.017191977,0.009765739,0.004369748,-0.01558302,-0.0000001,3.47E-08
2023/03/22,BA,0.00887031,0.019836456,-0.073230653,-23.63373494,3.00E-08,8.680116155,-5.489427685,-0.032385892,Industrials,-0.021874517,0.030599043,0.027810115,-0.010666029,0.000182111,0.019224822,0.004872066,0.011931962,0.000729699,-0.028634361,6.15E-07,1.04E-06
2023/03/22,BAC,-0.024240232,0.014500722,-0.218104668,8.6105919,-2.34E-10,-2.338473792,-7.335159984,-0.012205927,Financials,-0.022341118,0.020506971,-0.00517275,-0.011226611,-0.000147895,-0.02022129,0.018312511,0.006924703,-0.009172483,-0.002776025,5.38E-07,1.10E-07
2023/03/22,BLK,0.005336871,0.040374065,-0.094727435,18.8959487,-0.00000034,-3.489250131,2.543588771,0.129630198,Financials,-0.021357124,0.014624183,0.019733808,-0.010712199,0.00543834,0.006169954,0.023160533,-0.007963029,-0.11689484,-0.014597011,-9.25E-09,-3.97E-08
2023/03/22,BSX,-0.002704389,0.03845692,0.032874946,106.8222222,-4.61E-08,-36.40684998,1.186779867,0.286284722,Health Care,-0.013438973,0.024623222,0.003016748,-0.037782027,0.057776409,-0.050905858,0.0474532,0.011882373,-0.018484748,-0.04989011,7.69E-08,6.97E-07
2023/03/22,BX,0.005596571,0.015180925,-0.102010265,35.58474576,3.66E-08,5.445114458,0.904331304,0.511781576,Financials,-0.00678415,0.005803122,0.028379549,-0.005514234,-0.000229832,0.017830438,-0.004356529,-0.009964413,-0.022130387,-0.015775735,-0.000000465,-0.000000161
2023/03/22,C,-0.005948296,0.020426374,-0.149941657,6.208806818,5.46E-10,3.395414541,-6.774255901,-0.01232886,Financials,-0.011500954,0.020665199,0.018190638,-0.004643449,0.015881955,-0.002579694,-0.007638515,-0.006597795,-0.013638904,-0.049691267,1.22E-07,1.20E-07
2023/03/22,CAT,-0.002318709,0.017302424,-0.112353202,17.29166667,-9.78E-08,-16.86041674,1.550354251,0.180518442,Industrials,-0.023880008,0.025133452,-0.021804764,-0.02305714,0.010967989,0.013011402,-0.00103621,0.007135207,0.006004367,-0.012090948,-4.28E-08,4.72E-09
2023/03/22,CB,-0.021206062,0.019177829,-0.097668677,15.01105845,6.01E-07,45.57594937,-5.124794377,-0.049521246,Financials,-0.020337706,-0.004027183,-0.004471948,-0.001062119,0.03630847,0.030006103,0.001003512,0.015208333,-0.008936908,-0.019649261,1.29E-08,2.32E-06
2023/03/22,CI,-0.051249815,0.020005397,-0.101707301,12.55524605,5.26E-07,73.80532622,-1.320299501,0.27934927,Health Care,-0.018927445,0.038359659,0.011354079,-0.015573493,0.029919522,-0.00697479,0.012378746,-0.003018716,-0.016955586,-0.007704829,-0.000000126,8.07E-07
2023/03/22,CMCSA,-0.006353591,0.03881614,-0.074642127,29.67213115,-9.06E-09,-9.491102746,0.075152022,-3.695127787,Communication,-0.008334004,0.025037961,0.009909437,-0.011569089,-0.002694416,-0.005370519,0.016555579,-0.115672913,-0.011198526,-0.009811423,7.29E-08,3.04E-07
2023/03/22,COP,-0.019823117,0.011058787,-0.055224741,6.728454172,7.59E-08,29.27155685,0.20908318,1.505573631,Energy,-0.016987777,0.000587707,0.010571497,-0.013257245,0.018971777,0.007065669,0.012334206,0.00579906,0.003007171,0.005961147,-2.58E-08,-7.25E-10
2023/03/22,COST,0.000492287,0.018196536,-0.039331599,37.01746393,-0.000000462,-35.95823476,0.089567561,0.238347198,Consumer Staples,-0.00917607,0.0067411,0.005647969,0.004770115,0.040536468,-0.018684957,-0.000205402,-0.005359221,-0.010378229,-0.026112443,1.87E-07,2.58E-06
2023/03/22,CRM,0.004986328,0.029530387,0.129200218,888.1428571,1.20E-07,6.830541237,0.489320388,0.039022542,Information Technology,-0.004672337,0.005002382,0.009663446,-0.012455187,0.045076667,-0.003686036,0.01852661,0.007631569,-0.037438119,-0.061815693,-0.0000556,-0.0000003
2023/03/22,CSCO,0.005458957,0.018544058,-0.025802639,17.4770318,-4.18E-08,-7.523245985,0.792970148,0.380450473,Information Technology,-0.028097201,-0.024005487,0.025174741,-0.012362811,0.009401483,0.017864346,0.019233581,-0.007053717,-0.009851369,-0.006734738,3.54E-08,1.26E-07
2023/03/22,CVX,-0.009931441,0.021521971,-0.041633405,8.500544662,1.27E-08,3.077716832,0.324817812,0.986711161,Energy,-0.016805661,0.024742618,0.013427304,-0.045478944,0.020639257,0.00952381,0.008824133,-0.010228802,-0.017587814,-0.007728678,1.07E-06,-0.000000188
2023/03/22,DE,-0.007899334,0.016728403,-0.088481687,16.8646456,-0.000000124,-11.91455329,-1.246383128,-0.18141574,Industrials,-0.015306122,0.025696466,0.021100307,-0.018211608,0.020986714,0.014158026,0.003835285,-0.004174099,-0.007327209,-0.013878744,1.13E-07,-0.000000441
2023/03/22,DHR,0.002517153,0.039992628,-0.038940263,25.13367347,7.23E-08,5.772073922,0.862569061,0.546999937,Health Care,-0.011377963,0,-0.002888123,-0.030184461,0.04767205,-0.047800338,0.091889809,0.001576948,-0.01759011,0.016016288,-4.15E-08,9.18E-07
2023/03/22,DIS,0.009799789,0.02630153,-0.098080213,54.85549133,-2.54E-08,-12.93634662,-0.000569932,-1.507487081,Communication,-0.023563556,0.026820827,0.009697852,-0.032524997,0.054065208,0.001502128,0.035125528,0.00599631,0.00125488,-0.009095554,6.99E-07,-0.000000567
2023/03/22,ELV,-0.04101936,0.017755103,-0.05989415,18.54143426,1.86E-07,9.512963702,1.883696167,0.151967923,Health Care,-0.02092488,-0.012514746,-0.000972373,0.011694424,0.022174018,-0.01201849,0.024446565,0.013108832,0.003556772,-0.026216508,-0.000000166,-0.000000495
2023/03/22,ETN,-0.009749639,0.020208692,-0.051814654,26.93030794,-0.0000554,-2777,0.819649605,0.332837869,Industrials,-0.019909931,-0.004620462,0.013248503,0.001590949,0.032480958,-0.009094809,0.033669529,-0.009321761,0.005592025,-0.026804977,1.23E-07,-0.000000126
2023/03/22,GE,0.02232392,0.00947737,0.078877649,-1493.166667,3.44E-08,14.58513559,-0.167774687,-0.835733913,Industrials,-0.011595221,0.007349252,0.016860391,-0.007346189,-0.000679386,-0.008476787,0.007650273,0.007277388,-0.001312336,-0.009806058,4.51E-09,6.52E-07
2023/03/22,GILD,0.012209228,0.01480046,-0.081996225,21.25956284,1.05E-06,340.9324324,0.437380628,0.50751229,Health Care,-0.018529488,-0.007553957,0.011246869,-0.021157195,0.002234359,-0.025325468,0.016589611,-0.00489646,-0.012370567,-0.024751119,2.37E-06,-0.000000154
2023/03/22,GOOG,0.019573978,0.015844799,0.101807802,22.70588235,1.12E-07,16.39400428,1.275954678,0.454152128,Communication,-0.023796011,-0.001976035,0.015468549,-0.002154994,0.007473736,-0.001206515,0.026589852,0.003800815,0.013265993,-0.022641832,8.37E-07,2.14E-07
2023/03/22,GS,0.003761915,0.026331724,-0.148792402,10.31130835,-0.000000041,-4.958946101,-16.40645553,-0.00495413,Financials,-0.01845474,0,0.016810759,-0.003142024,0.057826151,0.050635145,0.023473842,-0.007726474,0.01496226,-0.016184696,3.07E-07,2.26E-08
2023/03/22,HD,0.004599979,0.020884594,-0.111149552,16.8823178,6.83E-07,99.39613527,0.389408877,0.740322134,Consumer Discretionary,-0.025813864,-0.011552923,0.017343787,0.007439311,0.000666611,-0.008165693,0.050320954,0.021654366,0.012685644,0.0092121,-7.52E-10,2.09E-07
2023/03/22,HON,-0.001282325,0.011570238,-0.070797339,25.53342428,-0.000000163,-14.66753699,0.790719549,0.255343848,Industrials,-0.008310393,0.0150292,-0.025766739,0.005187456,-0.008213766,0.0037568,0.010581402,-0.003816794,-0.006483495,0.000366109,2.56E-06,-0.00000184
2023/03/22,IBM,-0.005481661,0.033980375,-0.081247223,68.15934066,1.20E-07,36.79528387,-2.064878893,0.039700529,Information Technology,-0.004476127,-0.001957598,0.017296152,-0.003425199,0.043466967,-0.009648518,0.049967554,-0.071324952,-0.015274825,-0.016476965,-0.000000302,1.11E-07
2023/03/22,INTC,0.031994312,0.010509345,0.018833756,14.42564103,4.45E-09,6.032452113,7.820051414,0.046303093,Information Technology,-0.006299443,0.020349202,0.003964583,-0.007818254,-0.013876102,-0.007049892,0.001940994,0.002847131,0.004346391,-0.014732593,1.31E-07,3.56E-08
2023/03/22,INTU,0.044132203,0.012665271,0.024308818,56.12601626,2.33E-06,38.84269663,0.085458534,3.285345931,Information Technology,-0.000332246,0.021990799,0.005370675,-0.006688135,0.023479078,-0.008025682,0.000256279,-0.011504917,-0.0000468,-0.012369478,-0.000000189,-0.000000343
